FIPS,year,region,region_st,stateab,State,St_TL_AA,St_TL_Wh,St_pAtt_AA,St_pAtt_Wh,St_STr_AA,St_STr_Wh,segpreBrown,pSt_TL_AA,pSt_TL_Wh,pSt_pAtt_AA,pSt_pAtt_Wh,pSt_STr_AA,pSt_STr_Wh,pSt_TL_AA_1,pSt_TL_AA_6,pSt_TL_AA_10,pSt_TL_AA_14,pSt_TL_Wh_1,pSt_TL_Wh_6,pSt_TL_Wh_10,pSt_TL_Wh_14,pSt_pAtt_AA_1,pSt_pAtt_AA_6,pSt_pAtt_AA_10,pSt_pAtt_AA_14,pSt_pAtt_Wh_1,pSt_pAtt_Wh_6,pSt_pAtt_Wh_10,pSt_pAtt_Wh_14,pSt_STr_AA_1,pSt_STr_AA_6,pSt_STr_AA_10,pSt_STr_AA_14,pSt_STr_Wh_1,pSt_STr_Wh_6,pSt_STr_Wh_10,pSt_STr_Wh_14,enrolage,drop_age,work_age,enrolage_6,drop_age_14,work_age_14,comyrs,comyrs_miss,childcom,childcom_miss,childcom_fill,comyrs_fill,pcomyrs,pchildcom
10,1974,3,South,DE,Delaware,,,,,,,0,179.37167,177.61472,.88552767,.88088423,21.875107,23.052267,179.34093,,,,177.29367,,,,.88266885,,,,.87707919,,,,21.625315,,,,23.180696,,,,6,16,14,,,,,1,,1,7,9,7.9668097,6.8764963
10,1975,3,South,DE,Delaware,,,,,,,0,179.34093,177.29367,.88266885,.87707919,21.625315,23.180696,179.30836,,,,176.96054,,,,.87959921,,,,.87305236,,,,21.377735,,,,23.319998,,,,6,16,14,,,,,1,,1,7,9,7.8831096,6.878716
10,1976,3,South,DE,Delaware,,,,,,,0,179.30836,176.96054,.87959921,.87305236,21.377735,23.319998,,,,,,,,,,,,,,,,,,,,,,,,,6,16,14,,,,,1,,1,7,9,7.7968941,6.8806176
11,1900,3,South,DC,District of Columbia,,,,,,,1,186.25366,178.32527,.80406743,.79781789,28.267078,33.049992,185.77046,183.54747,182.00066,180.65973,178.22769,177.79575,177.51726,177.29836,.80494642,.80938846,.81299859,.81665885,.79873461,.80340993,.80726039,.81120878,28.607744,30.111683,31.075554,31.826738,33.000378,32.713814,32.438377,32.121887,,,,8,14,14,6,0,6,0,6,6,5.0197711,5.7973652
11,1901,3,South,DC,District of Columbia,,,,,,,1,185.77046,178.22769,.80494642,.79873461,28.607744,33.000378,185.30014,183.14146,181.64612,180.35666,178.13387,177.72054,177.45694,177.25294,.80582857,.81028634,.81390893,.81758183,.7996574,.80436337,.80823833,.81221122,28.935118,30.372593,31.283291,31.981298,32.948196,32.648804,32.363102,32.03635,,,,8,14,14,6,0,6,0,6,6,5.1651187,5.8172922
11,1902,3,South,DC,District of Columbia,,,,,,,1,185.30014,178.13387,.80582857,.7996574,28.935118,32.948196,184.84267,182.74834,181.30446,180.06645,178.04375,177.64905,177.40036,177.21126,.80671382,.81118727,.81482244,.81850785,.8005864,.80532289,.8092224,.81321979,29.249199,30.620207,31.477734,32.12257,32.893448,32.581226,32.285263,31.94825,,,,8,14,14,6,0,6,0,6,6,5.3078241,5.8375287
11,1903,3,South,DC,District of Columbia,,,,,,,1,184.84267,178.04375,.80671382,.8005864,29.249199,32.893448,184.39807,182.36806,180.97566,179.78912,177.95735,177.58128,177.34749,177.17329,.80760223,.81209135,.8157391,.81943703,.80152148,.8062886,.81021255,.81423444,29.549986,30.854527,31.658884,32.250546,32.836136,32.511086,32.204861,31.85758,,,,8,14,14,6,0,6,0,6,6,5.4478874,5.8580751
11,1904,3,South,DC,District of Columbia,,,,,,,1,184.39807,177.95735,.80760223,.80152148,29.549986,32.836136,183.96632,182.00066,180.65973,179.52464,177.87469,177.51726,177.29836,177.13905,.80849379,.81299859,.81665885,.8203693,.80246264,.80726039,.81120878,.81525522,29.837482,31.075554,31.826738,32.365231,32.776257,32.438377,32.121887,31.764347,,,,8,14,14,6,0,6,0,6,6,5.5853071,5.8789306
11,1905,3,South,DC,District of Columbia,,178,,.79226518,,,1,183.96632,177.87469,.80849379,.80246264,29.837482,32.776257,183.54747,181.64612,180.35666,179.27304,177.79575,177.45694,177.25294,177.10854,.80938846,.81390893,.81758183,.8213048,.80340993,.80823833,.81221122,.81628215,30.111683,31.283291,31.981298,32.466618,32.713814,32.363102,32.03635,31.668545,,,,8,14,14,6,0,6,0,6,6,5.7200851,5.9000964
11,1906,3,South,DC,District of Columbia,,,,,,,1,183.54747,177.79575,.80938846,.80340993,30.111683,32.713814,183.14146,181.30446,180.06645,179.0343,177.72054,177.40036,177.21126,177.08176,.81028634,.81482244,.81850785,.82224339,.80436337,.8092224,.81321979,.81731516,30.372593,31.477734,32.12257,32.554714,32.648804,32.285263,31.94825,31.570179,8,14,0,8,14,14,6,0,6,0,6,6,5.8522201,5.9215717
11,1907,3,South,DC,District of Columbia,,176.5,,,33.229446,33.967926,1,183.14146,177.72054,.81028634,.80436337,30.372593,32.648804,182.74834,180.97566,179.78912,178.80844,177.64905,177.34749,177.17329,177.0587,.81118727,.8157391,.81943703,.82318515,.80532289,.81021255,.81423444,.81835431,30.620207,31.658884,32.250546,32.629517,32.581226,32.204861,31.85758,31.469248,8,14,0,8,14,14,6,0,6,0,6,6,5.9817128,5.9433565
11,1908,3,South,DC,District of Columbia,,177.10001,,.8531903,,,1,182.74834,177.64905,.81118727,.80532289,30.620207,32.581226,182.36806,180.65973,179.52464,178.59543,177.58128,177.29836,177.13905,177.03937,.81209135,.81665885,.8203693,.82413,.8062886,.81120878,.81525522,.81939954,30.854527,31.826738,32.365231,32.691029,32.511086,32.121887,31.764347,31.365749,8,14,0,8,14,14,6,0,6,0,6,6,6.1085634,5.9654512
11,1909,3,South,DC,District of Columbia,,180.5,,,,,1,182.36806,177.58128,.81209135,.8062886,30.854527,32.511086,182.00066,180.35666,179.27304,178.39528,177.51726,177.25294,177.10854,177.02377,.81299859,.81758183,.8213048,.82507801,.80726039,.81221122,.81628215,.8204509,31.075554,31.981298,32.466618,32.739246,32.438377,32.03635,31.668545,31.259684,8,14,0,8,14,14,6,0,6,0,6,6,6.2327704,5.987855
11,1910,3,South,DC,District of Columbia,,180.5,,.80055404,,,1,182.00066,177.51726,.81299859,.80726039,31.075554,32.438377,181.64612,180.06645,179.0343,178.20801,177.45694,177.21126,177.08176,177.01189,.81390893,.81850785,.82224339,.82602912,.80823833,.81321979,.81731516,.82150847,31.283291,32.12257,32.554714,32.77417,32.363102,31.94825,31.570179,31.151054,8,14,0,8,14,14,6,0,6,0,6,6,6.3543358,6.0105686
11,1911,3,South,DC,District of Columbia,,179.2,,.80022317,,,1,181.64612,177.45694,.81390893,.80823833,31.283291,32.363102,181.30446,179.78912,178.80844,178.03362,177.40036,177.17329,177.0587,177.00371,.81482244,.81943703,.82318515,.82698345,.8092224,.81423444,.81835431,.82257211,31.477734,32.250546,32.629517,32.795799,32.285263,31.85758,31.469248,31.03986,8,14,0,8,14,14,6,0,6,0,6,6,6.473258,6.0335922
11,1912,3,South,DC,District of Columbia,,173.7,,.79907888,,,1,181.30446,177.40036,.81482244,.8092224,31.477734,32.285263,180.97566,179.52464,178.59543,177.87207,177.34749,177.13905,177.03937,176.99927,.8157391,.8203693,.82413,.82794082,.81021255,.81525522,.81939954,.82364184,31.658884,32.365231,32.691029,32.804134,32.204861,31.764347,31.365749,30.926098,8,14,0,8,14,14,6,0,6,0,6,6,6.5895381,6.0569253
11,1913,3,South,DC,District of Columbia,,174,,.82183909,,,1,180.97566,177.34749,.8157391,.81021255,31.658884,32.204861,180.65973,179.27304,178.39528,177.7234,177.29836,177.10854,177.02377,176.99857,.81665885,.8213048,.82507801,.82890135,.81120878,.81628215,.8204509,.82471776,31.826738,32.466618,32.739246,32.799179,32.121887,31.668545,31.259684,30.809771,8,14,0,8,14,14,6,0,6,0,6,6,6.7031755,6.0805683
11,1914,3,South,DC,District of Columbia,,178,,.83483148,31.536411,32.916031,1,180.65973,177.29836,.81665885,.81120878,31.826738,32.121887,180.35666,179.0343,178.20801,177.58759,177.25294,177.08176,177.01189,177.00159,.81758183,.82224339,.82602912,.82986504,.81221122,.81731516,.82150847,.82579976,31.981298,32.554714,32.77417,32.78093,32.03635,31.570179,31.151054,30.690878,8,14,14,8,14,14,6,0,6,0,6,6,6.8141699,6.1045208
11,1915,3,South,DC,District of Columbia,,,,,,,1,180.35666,177.25294,.81758183,.81221122,31.981298,32.03635,180.06645,178.80844,178.03362,177.46465,177.21126,177.0587,177.00371,177.00833,.81850785,.82318515,.82698345,.83083189,.81321979,.81835431,.82257211,.82688785,32.12257,32.629517,32.795799,32.749386,31.94825,31.469248,31.03986,30.569418,8,14,14,8,14,14,6,0,6,0,6,6,6.9225221,6.1287827
11,1916,3,South,DC,District of Columbia,,,,,,,1,180.06645,177.21126,.81850785,.81321979,32.12257,31.94825,179.78912,178.59543,177.87207,177.35457,177.17329,177.03937,176.99927,177.01881,.81943703,.82413,.82794082,.83180177,.81423444,.81939954,.82364184,.82798213,32.250546,32.691029,32.804134,32.704552,31.85758,31.365749,30.926098,30.445395,8,14,14,8,14,14,6,0,6,0,6,6,7.0282321,6.1533542
11,1917,3,South,DC,District of Columbia,,173,,.7768786,,33.663021,1,179.78912,177.17329,.81943703,.81423444,32.250546,31.85758,179.52464,178.39528,177.7234,177.25737,177.13905,177.02377,176.99857,177.03299,.8203693,.82507801,.82890135,.83277488,.81525522,.8204509,.82471776,.82908249,32.365231,32.739246,32.799179,32.646423,31.764347,31.259684,30.809771,30.318804,8,14,14,8,14,14,6,0,6,0,6,6,7.1313,6.1782355
11,1918,3,South,DC,District of Columbia,,,,,,,1,179.52464,177.13905,.8203693,.81525522,32.365231,31.764347,179.27304,178.20801,177.58759,177.17302,177.10854,177.01189,177.00159,177.05092,.8213048,.82602912,.82986504,.83375108,.81628215,.82150847,.82579976,.83018899,32.466618,32.77417,32.78093,32.575001,31.668545,31.151054,30.690878,30.189646,8,14,14,8,14,14,6,0,6,0,6,6,7.2317243,6.2034264
11,1919,3,South,DC,District of Columbia,178,178,.82584268,.80337077,29.851683,31.744287,1,179.27304,177.10854,.8213048,.81628215,32.466618,31.668545,179.0343,178.03362,177.46465,177.10155,177.08176,177.00371,177.00833,177.07256,.82224339,.82698345,.83083189,.83473045,.81731516,.82257211,.82688785,.83130163,32.554714,32.795799,32.749386,32.490288,31.570179,31.03986,30.569418,30.057922,8,14,14,8,14,14,6,0,6,0,6,6,7.3295064,6.2289271
11,1920,3,South,DC,District of Columbia,,,,,,,1,179.0343,177.08176,.82224339,.81731516,32.554714,31.570179,178.80844,177.87207,177.35457,177.04294,177.0587,176.99927,177.01881,177.09792,.82318515,.82794082,.83180177,.83571303,.81835431,.82364184,.82798213,.83242035,32.629517,32.804134,32.704552,32.392277,31.469248,30.926098,30.445395,29.923634,8,14,14,8,14,14,6,0,6,0,6,6,7.4246464,6.2547374
11,1921,3,South,DC,District of Columbia,178,180,.84831458,.82222223,30.215189,30.668795,1,178.80844,177.0587,.82318515,.81835431,32.629517,31.469248,178.59543,177.7234,177.25737,176.99719,177.03937,176.99857,177.03299,177.12701,.82413,.82890135,.83277488,.83669865,.81939954,.82471776,.82908249,.83354521,32.691029,32.799179,32.646423,32.280975,31.365749,30.809771,30.318804,29.786781,8,14,14,8,16,14,8,0,6,0,6,8,7.5171432,6.2808571
11,1922,3,South,DC,District of Columbia,,,,,,,1,178.59543,177.03937,.82413,.81939954,32.691029,31.365749,178.39528,177.58759,177.17302,176.96432,177.02377,177.00159,177.05092,177.15984,.82507801,.82986504,.83375108,.83768737,.8204509,.82579976,.83018899,.83467621,32.739246,32.78093,32.575001,32.15638,31.259684,30.690878,30.189646,29.647362,8,14,14,8,16,14,8,0,6,0,6,8,7.606998,6.3072867
11,1923,3,South,DC,District of Columbia,180,181,.83888888,.81767958,29.197956,28.007408,1,178.39528,177.02377,.82507801,.8204509,32.739246,31.259684,178.20801,177.46465,177.10155,176.94431,177.01189,177.00833,177.07256,177.19638,.82602912,.83083189,.83473045,.83867931,.82150847,.82688785,.83130163,.83581328,32.77417,32.749386,32.490288,32.018494,31.151054,30.569418,30.057922,29.505375,8,14,14,8,16,14,8,0,6,0,6,8,7.6942101,6.3340254
11,1924,3,South,DC,District of Columbia,,,,,,,1,178.20801,177.01189,.82602912,.82150847,32.77417,31.151054,178.03362,177.35457,177.04294,176.93716,177.00371,177.01881,177.09792,177.23665,.82698345,.83180177,.83571303,.83967429,.82257211,.82798213,.83242035,.83695656,32.795799,32.704552,32.392277,31.867313,31.03986,30.445395,29.923634,29.360823,8,14,14,8,16,14,8,0,6,0,6,8,7.778779,6.3610744
11,1925,3,South,DC,District of Columbia,180,180,.83888888,.8277778,30.56798,27.603573,1,178.03362,177.00371,.82698345,.82257211,32.795799,31.03986,177.87207,177.25737,176.99719,176.94289,176.99927,177.03299,177.12701,177.28064,.82794082,.83277488,.83669865,.84067249,.82364184,.82908249,.83354521,.83810586,32.804134,32.646423,32.280975,31.702837,30.926098,30.318804,29.786781,29.213705,8,14,14,8,16,14,8,0,6,0,6,8,7.8607068,6.3884335
11,1926,3,South,DC,District of Columbia,,,,,,,1,177.87207,176.99927,.82794082,.82364184,32.804134,30.926098,177.7234,177.17302,176.96432,176.96149,176.99857,177.05092,177.15984,177.32835,.82890135,.83375108,.83768737,.84167379,.82471776,.83018899,.83467621,.83926135,32.799179,32.575001,32.15638,31.52507,30.809771,30.189646,29.647362,29.06402,8,14,14,8,16,14,8,0,6,0,6,8,7.9399915,6.4161015
11,1927,3,South,DC,District of Columbia,180,173,.83333331,.86127168,30.794437,29.289503,1,177.7234,176.99857,.82890135,.82471776,32.799179,30.809771,177.58759,177.10155,176.94431,176.99292,177.00159,177.07256,177.19638,177.37981,.82986504,.83473045,.83867931,.84267825,.82579976,.83130163,.83581328,.84042299,32.78093,32.490288,32.018494,31.334009,30.690878,30.057922,29.505375,28.911772,8,14,14,8,16,14,8,0,6,0,6,8,8.016633,6.4440789
11,1928,3,South,DC,District of Columbia,,,,,,,1,177.58759,177.00159,.82986504,.82579976,32.78093,30.690878,177.46465,177.04294,176.93716,177.03725,177.00833,177.09792,177.23665,177.43498,.83083189,.83571303,.83967429,.84368587,.82688785,.83242035,.83695656,.84159064,32.749386,32.392277,31.867313,31.129654,30.569418,29.923634,29.360823,28.756956,8,14,14,8,16,14,8,0,6,0,6,8,8.0906315,6.4723663
11,1929,3,South,DC,District of Columbia,175,180,.82857144,.81666666,30.998854,29.153513,1,177.46465,177.00833,.83083189,.82688785,32.749386,30.569418,177.35457,176.99719,176.94289,177.09444,177.01881,177.12701,177.28064,177.49387,.83180177,.83669865,.84067249,.84469658,.82798213,.83354521,.83810586,.8427645,32.704552,32.280975,31.702837,30.912006,30.445395,29.786781,29.213705,28.599575,8,14,14,7,16,14,9,0,7,0,7,9,8.1619883,6.5009632
11,1930,3,South,DC,District of Columbia,,,,,,,1,177.35457,177.01881,.83180177,.82798213,32.704552,30.445395,177.25737,176.96432,176.96149,177.16449,177.03299,177.15984,177.32835,177.55649,.83277488,.83768737,.84167379,.8457104,.82908249,.83467621,.83926135,.84394443,32.646423,32.15638,31.52507,30.681067,30.318804,29.647362,29.06402,28.439629,8,14,14,7,16,14,9,0,7,0,7,9,8.2307034,6.52987
11,1931,3,South,DC,District of Columbia,179,180,.81564248,.81666666,34.611618,31.872931,1,177.25737,177.03299,.83277488,.82908249,32.646423,30.318804,177.17302,176.94431,176.99292,177.24742,177.05092,177.19638,177.37981,177.62285,.83375108,.83867931,.84267825,.84672737,.83018899,.83581328,.84042299,.84513056,32.575001,32.018494,31.334009,30.436832,30.189646,29.505375,28.911772,28.277115,8,14,14,7,16,14,9,0,7,0,7,9,8.2967749,6.5590863
11,1932,3,South,DC,District of Columbia,,,,,,,1,177.17302,177.05092,.83375108,.83018899,32.575001,30.189646,177.10155,176.93716,177.03725,177.3432,177.07256,177.23665,177.43498,177.6929,.83473045,.83967429,.84368587,.84774756,.83130163,.83695656,.84159064,.84632277,32.490288,31.867313,31.129654,30.179306,30.057922,29.360823,28.756956,28.112038,8,14,14,7,16,14,9,0,7,0,7,9,8.3602047,6.5886126
11,1933,3,South,DC,District of Columbia,180,176,.80555558,.82954544,35.906593,32.62719,1,177.10155,177.07256,.83473045,.83130163,32.490288,30.057922,177.04294,176.94289,177.09444,177.45184,177.09792,177.28064,177.49387,177.76671,.83571303,.84067249,.84469658,.8487708,.83242035,.83810586,.8427645,.84752113,32.392277,31.702837,30.912006,29.908487,29.923634,29.213705,28.599575,27.944391,8,14,14,7,16,14,9,0,7,0,7,9,8.42099,6.6184478
11,1934,3,South,DC,District of Columbia,,,,,,,1,177.04294,177.09792,.83571303,.83242035,32.392277,29.923634,176.99719,176.96149,177.16449,177.57336,177.12701,177.32835,177.55649,177.84424,.83669865,.84167379,.8457104,.84979725,.83354521,.83926135,.84394443,.84872562,32.280975,31.52507,30.681067,29.624372,29.786781,29.06402,28.439629,27.774181,8,14,14,7,16,14,9,0,7,0,7,9,8.4791346,6.6485929
11,1935,3,South,DC,District of Columbia,176,180.8,.80681819,.80199116,35.423531,31.765717,1,176.99719,177.12701,.83669865,.83354521,32.280975,29.786781,176.96432,176.99292,177.24742,177.70776,177.15984,177.37981,177.62285,177.92548,.83768737,.84267825,.84672737,.85082674,.83467621,.84042299,.84513056,.84993619,32.15638,31.334009,30.436832,29.326967,29.647362,28.911772,28.277115,27.601404,7,16,14,7,16,14,9,0,7,0,7,9,8.5346365,6.6790481
11,1936,3,South,DC,District of Columbia,,,,,,,1,176.96432,177.15984,.83768737,.83467621,32.15638,29.647362,176.94431,177.03725,177.3432,177.855,177.19638,177.43498,177.6929,178.01044,.83867931,.84368587,.84774756,.85185945,.83581328,.84159064,.84632277,.8511529,32.018494,31.129654,30.179306,29.016266,29.505375,28.756956,28.112038,27.426062,7,16,14,7,16,14,9,0,7,0,7,9,8.5874949,6.7098126
11,1937,3,South,DC,District of Columbia,180.60001,178.8,.81395346,.85011184,34.773029,30.430405,1,176.94431,177.19638,.83867931,.83581328,32.018494,29.505375,176.93716,177.09444,177.45184,178.01512,177.23665,177.49387,177.76671,178.09915,.83967429,.84469658,.8487708,.85289526,.83695656,.8427645,.84752113,.85237563,31.867313,30.912006,29.908487,28.692274,29.360823,28.599575,27.944391,27.248154,7,16,14,7,16,14,9,0,7,0,7,9,8.6377125,6.7408872
11,1938,3,South,DC,District of Columbia,,,,,,,1,176.93716,177.23665,.83967429,.83695656,31.867313,29.360823,176.94289,177.16449,177.57336,178.1881,177.28064,177.55649,177.84424,178.19157,.84067249,.8457104,.84979725,.85393417,.83810586,.84394443,.84872562,.85360461,31.702837,30.681067,29.624372,28.354986,29.213705,28.439629,27.774181,27.06768,7,16,14,7,16,14,9,0,7,0,7,9,8.6852856,6.7722707
11,1939,3,South,DC,District of Columbia,178.8,169.39999,.8378076,.92502952,,31.458946,1,176.94289,177.28064,.84067249,.83810586,31.702837,29.213705,176.96149,177.24742,177.70776,178.37396,177.32835,177.62285,177.92548,178.2877,.84167379,.84672737,.85082674,.85497624,.83926135,.84513056,.84993619,.85483968,31.52507,30.436832,29.326967,28.004408,29.06402,28.277115,27.601404,26.88464,7,16,14,7,16,14,9,0,7,0,7,9,8.730217,6.8039641
11,1940,3,South,DC,District of Columbia,,,,,,,1,176.96149,177.32835,.84167379,.83926135,31.52507,29.06402,176.99292,177.3432,177.855,178.57266,177.37981,177.6929,178.01044,178.38759,.84267825,.84774756,.85185945,.85602146,.84042299,.84632277,.8511529,.85608089,31.334009,30.179306,29.016266,27.640537,28.911772,28.112038,27.426062,26.699034,7,16,14,7,16,14,9,0,7,0,7,9,8.7725058,6.8359675
11,1941,3,South,DC,District of Columbia,170.10001,175,.8459729,.82057148,32.104771,27.515903,1,176.99292,177.37981,.84267825,.84042299,31.334009,28.911772,177.03725,177.45184,178.01512,176.23721,177.43498,177.76671,178.09915,178.66469,.84368587,.8487708,.85289526,.87588561,.84159064,.84752113,.85237563,.86459821,31.129654,29.908487,28.692274,30.060366,28.756956,27.944391,27.248154,25.785534,7,16,14,7,16,14,9,0,7,0,7,9,8.8121519,6.8682799
11,1942,3,South,DC,District of Columbia,,,,,,,1,177.03725,177.43498,.84368587,.84159064,31.129654,28.756956,177.09444,177.57336,178.1881,176.46165,177.49387,177.84424,178.19157,178.77202,.84469658,.84979725,.85393417,.87693709,.8427645,.84872562,.85360461,.86585164,30.912006,29.624372,28.354986,29.669905,28.599575,27.774181,27.06768,25.594795,7,16,14,7,16,14,9,0,7,0,7,9,8.8491564,6.9009023
11,1943,3,South,DC,District of Columbia,177,177.39999,.85367233,.8241263,30.615446,25.962589,1,177.09444,177.49387,.84469658,.8427645,30.912006,28.599575,177.16449,177.70776,178.37396,176.69897,177.55649,177.92548,178.2877,178.88306,.8457104,.85082674,.85497624,.8779918,.84394443,.84993619,.85483968,.86711115,30.681067,29.326967,28.004408,29.266155,28.439629,27.601404,26.88464,25.401493,7,16,14,7,16,14,9,0,7,0,7,9,8.8835173,6.9338346
11,1944,3,South,DC,District of Columbia,,,,,,,1,177.16449,177.55649,.8457104,.84394443,30.681067,28.439629,177.24742,177.855,178.57266,176.94914,177.62285,178.01044,178.38759,178.99785,.84672737,.85185945,.85602146,.87904948,.84513056,.8511529,.85608089,.86837685,30.436832,29.016266,27.640537,28.849108,28.277115,27.426062,26.699034,25.205624,7,16,14,7,16,14,9,0,7,0,7,9,8.9152365,6.9670763
11,1945,3,South,DC,District of Columbia,177.3,173.3,.85222787,.82804382,31.03351,25.679657,1,177.24742,177.62285,.84672737,.84513056,30.436832,28.277115,177.3432,178.01512,176.23721,177.21219,177.6929,178.09915,178.66469,179.11633,.84774756,.85289526,.87588561,.88011044,.84632277,.85237563,.86459821,.86964869,30.179306,28.692274,30.060366,28.41877,28.112038,27.248154,25.785534,25.007189,7,16,14,7,16,14,9,0,7,0,7,9,8.9443121,7.0006275
11,1946,3,South,DC,District of Columbia,,,,,,,1,177.3432,177.6929,.84774756,.84632277,30.179306,28.112038,177.45184,178.1881,176.46165,177.48813,177.76671,178.19157,178.77202,179.23856,.8487708,.85393417,.87693709,.88117445,.84752113,.85360461,.86585164,.87092662,29.908487,28.354986,29.669905,27.975138,27.944391,27.06768,25.594795,24.806189,7,16,14,7,16,14,9,0,7,0,7,9,8.970746,7.0344887
11,1947,3,South,DC,District of Columbia,176.2,178.5,.87797958,.83305323,30.433241,25.607908,1,177.45184,177.76671,.8487708,.84752113,29.908487,27.944391,177.57336,178.37396,176.69897,177.7769,177.84424,178.2877,178.88306,179.36452,.84979725,.85497624,.8779918,.88224161,.84872562,.85483968,.86711115,.87221068,29.624372,28.004408,29.266155,27.518213,27.774181,26.88464,25.401493,24.602621,7,16,14,7,16,14,9,0,7,0,7,9,8.9945374,7.0686588
11,1948,3,South,DC,District of Columbia,,,,,,,1,177.57336,177.84424,.84979725,.84872562,29.624372,27.774181,177.70776,178.57266,176.94914,178.07855,177.92548,178.38759,178.99785,179.49419,.85082674,.85602146,.87904948,.88331193,.84993619,.85608089,.86837685,.87350082,29.326967,27.640537,28.849108,27.047997,27.601404,26.699034,25.205624,24.396488,7,16,14,7,16,14,9,0,7,0,7,9,9.0156851,7.1031394
11,1949,3,South,DC,District of Columbia,173.5,178.3,.88760805,.86371285,29.843445,30.601322,1,177.70776,177.92548,.85082674,.84993619,29.326967,27.601404,177.855,176.23721,177.21219,178.39305,178.01044,178.66469,179.11633,179.62758,.85185945,.87588561,.88011044,.88438541,.8511529,.86459821,.86964869,.87479711,29.016266,30.060366,28.41877,26.564484,27.426062,25.785534,25.007189,24.18779,7,16,14,7,16,14,9,0,7,0,7,9,9.0341921,7.1379294
11,1950,3,South,DC,District of Columbia,,,,,,,1,177.855,178.01044,.85185945,.8511529,29.016266,27.426062,178.01512,176.46165,177.48813,178.72043,178.09915,178.77202,179.23856,179.76471,.85289526,.87693709,.88117445,.88546199,.85237563,.86585164,.87092662,.87609953,28.692274,29.669905,27.975138,26.067678,27.248154,25.594795,24.806189,23.976526,7,16,14,7,16,14,9,0,7,0,7,9,9.0500546,7.1730289
11,1951,3,South,DC,District of Columbia,177.39999,177.7,.87260431,.80866629,30.809553,26.186848,1,178.01512,178.09915,.85289526,.85237563,28.692274,27.248154,178.1881,176.69897,177.7769,179.06068,178.19157,178.88306,179.36452,179.90556,.85393417,.8779918,.88224161,.88654166,.85360461,.86711115,.87221068,.87740809,28.354986,29.266155,27.518213,25.557583,27.06768,25.401493,24.602621,23.762695,7,16,14,7,16,14,9,0,7,0,7,9,9.0632763,7.2084379
11,1952,3,South,DC,District of Columbia,,,,,,,1,178.1881,178.19157,.85393417,.85360461,28.354986,27.06768,178.37396,176.94914,178.07855,179.41379,178.2877,178.99785,179.49419,180.05014,.85497624,.87904948,.88331193,.8876245,.85483968,.86837685,.87350082,.87872273,28.004408,28.849108,27.047997,25.034191,26.88464,25.205624,24.396488,23.546297,7,16,14,7,16,14,9,0,7,0,7,9,9.0738544,7.2441568
11,1953,3,South,DC,District of Columbia,175.8,176.60001,.86632538,.84144962,,32.032581,1,178.37396,178.2877,.85497624,.85483968,28.004408,26.88464,178.57266,177.21219,178.39305,179.77977,178.38759,179.11633,179.62758,180.19843,.85602146,.88011044,.88438541,.8887105,.85608089,.86964869,.87479711,.88004351,27.640537,28.41877,26.564484,24.497505,26.699034,25.007189,24.18779,23.327335,7,16,14,7,16,14,9,0,7,0,7,9,9.0817909,7.2801857
11,1954,3,South,DC,District of Columbia,,,,,,,1,178.57266,178.38759,.85602146,.85608089,27.640537,26.699034,176.23721,177.48813,178.72043,180.15862,178.66469,179.23856,179.76471,180.35046,.87588561,.88117445,.88546199,.88979965,.86459821,.87092662,.87609953,.88137043,30.060366,27.975138,26.067678,23.947529,25.785534,24.806189,23.976526,23.10581,7,16,14,7,16,14,9,0,7,0,7,9,9.0870838,7.3165236
11,1955,3,South,DC,District of Columbia,176.60001,176.60001,.85617208,.85617208,,,0,176.23721,178.66469,.87588561,.86459821,30.060366,25.785534,176.46165,177.7769,179.06068,180.55032,178.77202,179.36452,179.90556,180.50621,.87693709,.88224161,.88654166,.89089185,.86585164,.87221068,.87740809,.88270342,29.669905,27.518213,25.557583,23.384258,25.594795,24.602621,23.762695,22.881716,7,16,14,7,16,14,9,0,7,0,7,9,9.1778154,6.8070445
11,1956,3,South,DC,District of Columbia,,,,,,,0,176.46165,178.77202,.87693709,.86585164,29.669905,25.594795,176.69897,178.07855,179.41379,180.95491,178.88306,179.49419,180.05014,180.6657,.8779918,.88331193,.8876245,.89198732,.86711115,.87350082,.87872273,.88404262,29.266155,27.047997,25.034191,22.807693,25.401493,24.396488,23.546297,22.655056,7,16,14,7,16,14,9,0,7,0,7,9,9.1778231,6.8440018
11,1957,3,South,DC,District of Columbia,177.60001,177.60001,.85191441,.85191441,,,0,176.69897,178.88306,.8779918,.86711115,29.266155,25.401493,176.94914,178.39305,179.77977,181.37234,178.99785,179.62758,180.19843,180.82889,.87904948,.88438541,.8887105,.89308578,.86837685,.87479711,.88004351,.8853879,28.849108,26.564484,24.497505,22.217836,25.205624,24.18779,23.327335,22.425829,7,16,14,7,16,14,9,0,7,0,7,9,9.175189,6.881269
11,1958,3,South,DC,District of Columbia,,,,,,,0,176.94914,178.99785,.87904948,.86837685,28.849108,25.205624,177.21219,178.72043,180.15862,181.80266,179.11633,179.76471,180.35046,180.99582,.88011044,.88546199,.88979965,.89418745,.86964869,.87609953,.88137043,.88673925,28.41877,26.067678,23.947529,21.614689,25.007189,23.976526,23.10581,22.19404,7,16,14,7,16,14,9,0,7,0,7,9,9.1699123,6.9188457
